"SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","Paer-PA01-cells-RWV-H-Rep1","Paer-PA01-cells-RWV-H-Rep2","Paer-PA01-cells-RWV-H-Rep3","Paer-PA01-cells-RWV-V-Rep1","Paer-PA01-cells-RWV-V-Rep2","Paer-PA01-cells-RPoM-Rep1","Paer-PA01-cells-RPoM-Rep2","Paer-PA01-cells-RPoM-Rep3","All.mean","All.stdev","F.p.value","Group.Mean_(Rotating Wall Vessel bioreactor (RWV) in horizontal position)","Group.Mean_(Rotating Wall Vessel bioreactor (RWV) in vertical position)","Group.Mean_(Random Positioning Machine (RPM))","Group.Stdev_(Rotating Wall Vessel bioreactor (RWV) in horizontal position)","Group.Stdev_(Rotating Wall Vessel bioreactor (RWV) in vertical position)","Group.Stdev_(Random Positioning Machine (RPM))","Log2fc_(Random Positioning Machine (RPM))v(Rotating Wall Vessel bioreactor (RWV) in horizontal position)","Log2fc_(Random Positioning Machine (RPM))v(Rotating Wall Vessel bioreactor (RWV) in vertical position)","Log2fc_(Rotating Wall Vessel bioreactor (RWV) in horizontal position)v(Rotating Wall Vessel bioreactor (RWV) in vertical position)","Log2fc_(Rotating Wall Vessel bioreactor (RWV) in horizontal position)v(Random Positioning Machine (RPM))","Log2fc_(Rotating Wall Vessel bioreactor (RWV) in vertical position)v(Random Positioning Machine (RPM))","Log2fc_(Rotating Wall Vessel bioreactor (RWV) in vertical position)v(Rotating Wall Vessel bioreactor (RWV) in horizontal position)","P.value_(Random Positioning Machine (RPM))v(Rotating Wall Vessel bioreactor (RWV) in horizontal position)","P.value_(Random Positioning Machine (RPM))v(Rotating Wall Vessel bioreactor (RWV) in vertical position)","P.value_(Rotating Wall Vessel bioreactor (RWV) in horizontal position)v(Rotating Wall Vessel bioreactor (RWV) in vertical position)","P.value_(Rotating Wall Vessel bioreactor (RWV) in horizontal position)v(Random Positioning Machine (RPM))","P.value_(Rotating Wall Vessel bioreactor (RWV) in vertical position)v(Random Positioning Machine (RPM))","P.value_(Rotating Wall Vessel bioreactor (RWV) in vertical position)v(Rotating Wall Vessel bioreactor (RWV) in horizontal position)","Adj.p.value_(Random Positioning Machine (RPM))v(Rotating Wall Vessel bioreactor (RWV) in horizontal position)","Adj.p.value_(Random Positioning Machine (RPM))v(Rotating Wall Vessel bioreactor (RWV) in vertical position)","Adj.p.value_(Rotating Wall Vessel bioreactor (RWV) in horizontal position)v(Rotating Wall Vessel bioreactor (RWV) in vertical position)","Adj.p.value_(Rotating Wall Vessel bioreactor (RWV) in horizontal position)v(Random Positioning Machine (RPM))","Adj.p.value_(Rotating Wall Vessel bioreactor (RWV) in vertical position)v(Random Positioning Machine (RPM))","Adj.p.value_(Rotating Wall Vessel bioreactor (RWV) in vertical position)v(Rotating Wall Vessel bioreactor (RWV) in horizontal position)"
"PA1654","aminotransferase","NP_250345.1","881937","208964.PA1654","GO:0003824, GO:0006082, GO:0006520, GO:0006807, GO:0008152, GO:0009987, GO:0016740, GO:0019752, GO:0043436, GO:0044237, GO:0044238, GO:0044281, GO:0071704, GO:1901564",7.73543615101336,7.7301641333584,7.732073375886,7.86661217985998,7.73154430735312,7.72784844245504,7.69177220703128,8.08046268627697,7.78698918540427,0.0160736139677329,0.6341450711587,7.8333611119211,7.73255788675259,7.79907824360655,4.52259314662719,4.46439437744097,5.51478111305866,0.100803225168513,0.0342828683145493,-0.0665203568539638,-0.100803225168513,-0.0342828683145493,0.0665203568539638,0.362419447631441,0.775609484463289,0.583340466364827,0.362419447631441,0.775609484463289,0.583340466364827,0.628535051581686,0.875479460798777,0.736676433285941,0.628535051581686,0.875479460798777,0.736676433285941
"PA1655","glutathione S-transferase","NP_250346.1","882280","208964.PA1655","",7.23716534519674,7.21473771875967,7.25577135798716,7.30773738883857,7.38763515778216,7.19088831090101,7.14444403078801,7.41528795485615,7.26920840813868,0.00820852177712459,0.408584951782769,7.25020676551506,7.23589147398119,7.34768627331036,4.18590882775056,4.17764389032996,5.19559878988907,0.0143152915338636,-0.0974795077953061,-0.11179479932917,-0.0143152915338636,0.0974795077953061,0.11179479932917,0.852019860021285,0.276840511964867,0.218281095626285,0.852019860021285,0.276840511964867,0.218281095626285,0.927758674108734,0.527718310165939,0.411008415212167,0.927758674108734,0.527718310165939,0.411008415212167
"PA1656","hypothetical protein","NP_250347.1","882166","208964.PA1656","",8.64641459728984,8.57699915727328,8.62070537578909,9.20839071070573,8.77397057099441,8.68702904224682,8.89324327937511,8.69835689815347,8.76313870397847,0.0192441862195127,0.0570501231253248,8.75954307325847,8.61470637678407,8.99118064085007,5.0573245513239,4.97370304562587,6.35772480201829,0.144836696474401,-0.231637567591598,-0.376474264065999,-0.144836696474401,0.231637567591598,0.376474264065999,0.241524538560771,0.109831459553855,0.0205810484522547,0.241524538560771,0.109831459553855,0.0205810484522547,0.546805248663287,0.355252742258068,0.101038120946565,0.546805248663287,0.355252742258068,0.101038120946565
"PA1657","hypothetical protein","NP_250348.1","879559","208964.PA1657","",7.05252012868871,7.17393537292412,7.26934640921989,7.61867683322154,7.52169021006864,7.24305663109653,7.55773812204851,7.01053934154454,7.30593788110156,0.0271201603173718,0.0782537880643645,7.27044469822986,7.16526730361091,7.57018352164509,4.1975932036513,4.13686900655538,5.3529281029819,0.105177394618955,-0.299738823415228,-0.404916218034183,-0.105177394618955,0.299738823415228,0.404916218034183,0.459582756279585,0.0861604146044155,0.0307585091794378,0.459582756279585,0.0861604146044155,0.0307585091794378,0.693606388657971,0.315579614384661,0.126335283076758,0.693606388657971,0.315579614384661,0.126335283076758
"PA1658","hypothetical protein","NP_250349.1","879592","208964.PA1658","",7.74639904539581,7.97527707502842,7.97427298097128,8.20071069225085,8.10100212266306,8.03264253340243,8.27926657505769,7.67148315352106,7.99763177228632,0.0338611273016502,0.375926109335017,7.99446408732706,7.89864970046517,8.15085640745695,4.61560599284508,4.56028753079812,5.76352583819063,0.095814386861889,-0.156392320129892,-0.252206706991781,-0.095814386861889,0.156392320129892,0.252206706991781,0.543831643472009,0.382657298900001,0.176695765864436,0.543831643472009,0.382657298900001,0.176695765864436,0.749969065573823,0.603414912057303,0.361386898142185,0.749969065573823,0.603414912057303,0.361386898142185
"PA1659","hypothetical protein","NP_250350.1","880734","208964.PA1659","",7.80382107933698,7.86961240255564,7.88094952465716,7.86802767527515,7.88348252480615,7.86931575325871,8.04162245972886,7.95806583411336,7.8968621567165,0.00429535901298285,0.197697078833855,7.95633468236698,7.85146100218326,7.87575510004065,4.59359197062733,4.53304312314236,5.56899983820328,0.104873680183715,0.0805795823263287,-0.0242940978573865,-0.104873680183715,-0.0805795823263287,0.0242940978573865,0.0906019759831788,0.2197654457599,0.696753882829682,0.0906019759831788,0.2197654457599,0.696753882829682,0.39787187595451,0.479393695777304,0.815998505521278,0.39787187595451,0.479393695777304,0.815998505521278
"PA1660","hypothetical protein","NP_250351.1","880603","208964.PA1660","",7.47281413703225,7.48202240721128,7.46405958575025,7.49744275913253,7.45660723748909,7.54052743025062,7.58147747113889,7.8177979492325,7.53909362215468,0.00818066352726057,0.0929744724776296,7.64660095020734,7.4729653766646,7.47702499831081,4.41476711698786,4.31451857186206,5.28705507940691,0.173635573542744,0.169575951896531,-0.00405962164621343,-0.173635573542744,-0.169575951896531,0.00405962164621343,0.0507873722987951,0.0788466759289298,0.962151033490315,0.0507873722987951,0.0788466759289298,0.962151033490315,0.333513761995283,0.301374784056531,0.977658467768209,0.333513761995283,0.301374784056531,0.977658467768209
"PA1661","hypothetical protein","NP_250352.1","880788","208964.PA1661","",8.39769974222628,8.49683843994521,8.56274708953776,8.49301279629286,8.38552550571924,8.48988489272294,8.57508647733562,8.40675362804704,8.47594357147837,0.00646992221593538,0.763912960608575,8.49057499936853,8.48576175723642,8.43926915100605,4.90203576146013,4.89925683481948,5.96746444493481,0.00481324213211565,0.0513058483624835,0.0464926062303679,-0.00481324213211565,-0.0513058483624835,-0.0464926062303679,0.94361520732435,0.507136160562627,0.546623865601836,0.94361520732435,0.507136160562627,0.546623865601836,0.976159728829757,0.698460797955328,0.707703180173726,0.976159728829757,0.698460797955328,0.707703180173726
"PA1662","ClpA/B-type protease","NP_250353.1","878010","208964.PA1662","",7.72078253040471,7.78240038189121,7.79609894009023,7.75205804814407,7.64088056826426,7.74417434335256,7.93078645726656,7.7399594694511,7.76339259235809,0.00638495160113028,0.381101427009796,7.80497342335674,7.76642728412872,7.69646930820416,4.50620350699289,4.48394888313337,5.4422256390253,0.038546139228024,0.108504115152579,0.069957975924555,-0.038546139228024,-0.108504115152579,-0.069957975924555,0.573114261530343,0.180231150344247,0.369289176993111,0.573114261530343,0.180231150344247,0.369289176993111,0.767610677584329,0.445167918564941,0.562682669031473,0.767610677584329,0.445167918564941,0.562682669031473
"PA1663","transcriptional regulator","NP_250354.1","880608","208964.PA1663","",8.71599627820443,8.73839294202002,8.73511418582016,8.74797277879289,8.67409463758702,8.71897412288093,8.81353505826066,8.91058264382245,8.75683283092357,0.00471319137468633,0.244754302542026,8.81436394165468,8.72983446868154,8.71103370818996,5.08897539444966,5.04017228047416,6.15963100620571,0.0845294729731396,0.103330233464726,0.0188007604915867,-0.0845294729731396,-0.103330233464726,-0.0188007604915867,0.175043450245786,0.142930076012416,0.772846265392348,0.175043450245786,0.142930076012416,0.772846265392348,0.48638763415817,0.40056514737015,0.863252510767803,0.48638763415817,0.40056514737015,0.863252510767803
"PA1664","hypothetical protein","NP_250355.1","880635","208964.PA1664","",7.07071473977838,7.12349612466818,7.17040583040089,7.15824553863358,7.21314222372708,7.19851108396919,7.2665773652796,6.81030742273647,7.12642504114917,0.019805524921827,0.770952093835438,7.09179862399509,7.12153889828248,7.18569388118033,4.09445184460218,4.11162239996778,5.08105287091329,-0.0297402742873958,-0.0938952571852409,-0.0641549828978452,0.0297402742873958,0.0938952571852409,0.0641549828978452,0.803177079735115,0.488457526020553,0.632736568026337,0.803177079735115,0.488457526020553,0.632736568026337,0.901462300859659,0.686190078958999,0.77047514065792,0.901462300859659,0.686190078958999,0.77047514065792
"PA1665","hypothetical protein","NP_250356.1","881944","208964.PA1665","",7.51080887164941,7.55974088481695,7.49357995041671,7.54891413418111,7.53113522790305,7.51870278701445,7.58115549274516,8.09038603752835,7.6043029232819,0.0299650036028359,0.337084416060875,7.73008143909599,7.52137656896103,7.54002468104208,4.4629645997198,4.34246878676619,5.33160258227879,0.208704870134964,0.190056758053911,-0.0186481120810527,-0.208704870134964,-0.190056758053911,0.0186481120810527,0.183042623530098,0.267958458373732,0.909355608524826,0.183042623530098,0.267958458373732,0.909355608524826,0.49387585677818,0.519958021241991,0.943180237701731,0.49387585677818,0.519958021241991,0.943180237701731
"PA1666","hypothetical protein","NP_250357.1","882020","208964.PA1666","",7.27349823787881,7.26595986343457,7.30584947512906,7.34006419414629,7.29510450387503,7.33292502473523,7.4407419737145,7.71209671937687,7.3707799990363,0.0127897817855056,0.116208578489291,7.49525457260887,7.28176919214748,7.31758434901066,4.3273872451405,4.20413140326307,5.17431351508998,0.213485380461386,0.177670223598209,-0.035815156863177,-0.213485380461386,-0.177670223598209,0.035815156863177,0.053815900087416,0.128681132378163,0.738790247066716,0.053815900087416,0.128681132378163,0.738790247066716,0.343287817367082,0.38266431059294,0.842132303239952,0.343287817367082,0.38266431059294,0.842132303239952
"PA1667","hypothetical protein","NP_250358.1","881962","208964.PA1667","",8.18177973684337,8.14284670194099,8.16615464490642,8.20279169053592,8.13645430188013,8.19128466507006,8.28832334040107,8.24285339361789,8.19406105939948,0.00276803844547645,0.21832593924035,8.24082046636301,8.16359369456359,8.16962299620802,4.75783991459806,4.71325301711102,5.77679582035625,0.0772267717994133,0.0711974701549831,-0.00602930164443016,-0.0772267717994133,-0.0711974701549831,0.00602930164443016,0.115012990539753,0.181542278500425,0.90360751314777,0.115012990539753,0.181542278500425,0.90360751314777,0.428146389553033,0.446561815430016,0.940205904829735,0.428146389553033,0.446561815430016,0.940205904829735
"PA1668","hypothetical protein","NP_250359.1","882100","208964.PA1668","",7.45375014233265,7.44241625657327,7.46744144801831,7.49884754272771,7.43012997881438,7.47544201958263,7.51403047132915,7.98464275463704,7.53333757675189,0.0248854644514093,0.286218374889008,7.65803841518294,7.45453594897474,7.46448876077104,4.42137054047037,4.30387833682431,5.27819062083197,0.203502466208197,0.193549654411897,-0.0099528117962997,-0.203502466208197,-0.193549654411897,0.0099528117962997,0.157877818004234,0.220626742600539,0.946820922637508,0.157877818004234,0.220626742600539,0.946820922637508,0.466985081079688,0.480477941401253,0.967392616408679,0.466985081079688,0.480477941401253,0.967392616408679
"PA1669","hypothetical protein","NP_250360.1","882077","208964.PA1669","",7.67436600511291,7.72901964352931,7.70308792541571,7.71359890571347,7.61117203005911,7.7208093648018,7.75774994606399,7.78456914065017,7.71179662016831,0.00292534066156758,0.231839087351952,7.75437615050532,7.70215785801931,7.66238546788629,4.47699115789186,4.44684291266844,5.41812472440765,0.0522182924860068,0.0919906826190342,0.0397723901330274,-0.0522182924860068,-0.0919906826190342,-0.0397723901330274,0.275413873077327,0.104477810202903,0.446855223998557,0.275413873077327,0.104477810202903,0.446855223998557,0.574887637002538,0.344677389307912,0.629659633816149,0.574887637002538,0.344677389307912,0.629659633816149
NA,NA,NA,NA,NA,"",7.45457441533098,7.46469405265232,7.52694162460225,7.35823344483033,7.42219876128458,7.45873960468605,7.51597216581865,7.85972756936244,7.50763520482095,0.0157640210114137,0.210128232832081,7.61147977995571,7.48207003086185,7.39021610305745,4.39448989988883,4.31977514641372,5.22567192090595,0.129409749093865,0.221263676898261,0.0918539278043955,-0.129409749093865,-0.221263676898261,-0.0918539278043955,0.24702221850607,0.0946082318969893,0.449087466844018,0.24702221850607,0.0946082318969893,0.449087466844018,0.551011140099442,0.329416814343318,0.631362136690513,0.551011140099442,0.329416814343318,0.631362136690513
NA,NA,NA,NA,NA,"",7.57047615170816,7.60477941013301,7.56196470904306,7.57843513047533,7.52515838349437,7.53997126840957,7.61037758202538,7.60707208229111,7.5747793396975,0.00247278749080161,0.750832541034952,7.58580697757535,7.57907342362808,7.55179675698485,4.37966770052367,4.37578008133961,5.33992669700656,0.00673355394727704,0.0340102205905062,0.0272766666432291,-0.00673355394727704,-0.0340102205905062,-0.0272766666432291,0.872941902625711,0.478003871731346,0.566749839485716,0.872941902625711,0.478003871731346,0.566749839485716,0.939661419528626,0.678721464748526,0.722632090833234,0.939661419528626,0.678721464748526,0.722632090833234
"PA1672","hypothetical protein","NP_250363.1","883025","208964.PA1672","",7.14013778525063,7.19264700675622,7.22892350735954,7.14268798815498,7.09515314499961,7.1406672383177,7.15251539920654,7.24687718979305,7.16745115747978,0.00336558080380927,0.433076026552326,7.1800199424391,7.1872360997888,7.11892056657729,4.1453864465541,4.14955269694246,5.03383700735518,-0.00721615734969916,0.061099375861807,0.0683155332115062,0.00721615734969916,-0.061099375861807,-0.0683155332115062,0.883189916912987,0.286269472337307,0.237806022923387,0.883189916912987,0.286269472337307,0.237806022923387,0.945864371900545,0.53406552331989,0.432367503670338,0.945864371900545,0.53406552331989,0.432367503670338
"PA1673","bacteriohemerythrin","NP_250364.1","879280","208964.PA1673","",9.82287101059256,9.89022143305199,9.64793377583922,11.2124537289106,11.1821605852794,11.0120830219036,10.7569469639394,10.3871384570061,10.4889761220654,0.0342276046055688,0.000160800227859148,10.718722814283,9.78700873982792,11.197307157095,6.18845750219529,5.65053213050087,7.91769182181053,0.931714074455112,-0.478584342811963,-1.41029841726708,-0.931714074455112,0.478584342811963,1.41029841726708,0.000448757435588214,0.0251133263225837,6.6974888793229e-05,0.000448757435588214,0.0251133263225837,6.6974888793229e-05,0.0905984011766519,0.167843553003044,0.00461158460027017,0.0905984011766519,0.167843553003044,0.00461158460027017
NA,NA,NA,NA,NA,"",7.66375141765186,7.58099132551491,7.58307730282136,7.65929216632489,7.71694262017576,7.57074171852854,7.54468931897333,7.23611826668887,7.56945051708494,0.0123854813435892,0.111627074379524,7.45051643473025,7.60927334866271,7.68811739325032,4.30155766919324,4.39321601618786,5.43631994332555,-0.158756913932462,-0.237600958520075,-0.0788440445876128,0.158756913932462,0.237600958520075,0.0788440445876128,0.12386117472415,0.0517299629867544,0.462970235526865,0.12386117472415,0.0517299629867544,0.462970235526865,0.434945760236485,0.245104619308748,0.643381376643769,0.434945760236485,0.245104619308748,0.643381376643769
"PA1675","hypothetical protein","NP_250366.1","883104","208964.PA1675","",8.04877356782857,8.05525298062789,7.99717485922071,8.10378717016866,8.08776786737277,7.95169327867719,7.92723577426288,7.82656072746326,7.99978077820274,0.00323226248790964,0.0161781123249575,7.90182992680111,8.03373380255906,8.09577751877071,4.56212363532926,4.63827837350527,5.72457918250037,-0.131903875757949,-0.193947591969604,-0.0620437162116545,0.131903875757949,0.193947591969604,0.0620437162116545,0.0248343653247353,0.00721348377820588,0.270609464745475,0.0248343653247353,0.00721348377820588,0.270609464745475,0.283962495033572,0.0835810823392508,0.468685473797078,0.283962495033572,0.0835810823392508,0.468685473797078
"PA1676","hypothetical protein","NP_250367.1","883063","208964.PA1676","",7.73224108412945,7.7080202222119,7.79173740709384,7.85145756195928,7.88796570844081,7.79014966331715,7.80648148959778,7.65842890184344,7.77831025482421,0.00417033877615333,0.136196003242428,7.75168668491946,7.74399957114506,7.86971163520005,4.47543839421189,4.47100023700495,5.56472646323262,0.00768711377439413,-0.118024950280587,-0.125712064054981,-0.00768711377439413,0.118024950280587,0.125712064054981,0.88817403298165,0.0851173043756201,0.0701823662506355,0.88817403298165,0.0851173043756201,0.0701823662506355,0.947966476056006,0.314667502984887,0.211538267422475,0.947966476056006,0.314667502984887,0.211538267422475
"PA1677","hypothetical protein","NP_250368.1","878547","208964.PA1677","",7.84664433037297,7.71755377794239,7.97605376134671,8.61539803977146,8.5973039273985,8.3850588943052,8.69562298341637,7.76467677137366,8.19978906074091,0.0702553428477097,0.0417442608229312,8.28178621636508,7.84675062322069,8.60635098358498,4.78149150138931,4.53032358458033,6.08560914176445,0.435035593144389,-0.324564767219897,-0.759600360364286,-0.435035593144389,0.324564767219897,0.759600360364286,0.0841050411237316,0.221443532632475,0.0162689952797216,0.0841050411237316,0.221443532632475,0.0162689952797216,0.388268613307477,0.481108801233288,0.0870555976925506,0.388268613307477,0.481108801233288,0.0870555976925506
"PA1678","50S ribosomal protein L3 glutamine methyltransferase","NP_250369.1","878096","208964.PA1678","GO:0003824, GO:0005622, GO:0005623, GO:0005737, GO:0005829, GO:0006464, GO:0006479, GO:0006807, GO:0008152, GO:0008168, GO:0008213, GO:0008276, GO:0008757, GO:0009987, GO:0016740, GO:0016741, GO:0019538, GO:0032259, GO:0036211, GO:0043170, GO:0043412, GO:0043414, GO:0044237, GO:0044238, GO:0044260, GO:0044267, GO:0044424, GO:0044444, GO:0044464, GO:0071704, GO:0140096, GO:1901564",7.67459661694633,7.6540771668535,7.67163170975712,7.73282192887293,7.66125255796661,7.65850883517333,7.59975742300656,7.93265594252855,7.69816277263812,0.0110428053019885,0.767831591063547,7.73030740023615,7.66676849785232,7.69703724341977,4.4630950584449,4.42641085604958,5.44262722986753,0.0635389023838302,0.0332701568163776,-0.0302687455674526,-0.0635389023838302,-0.0332701568163776,0.0302687455674526,0.482931818453009,0.738859285628406,0.761502730756182,0.482931818453009,0.738859285628406,0.761502730756182,0.708260904091989,0.853440919223985,0.856337151067286,0.708260904091989,0.853440919223985,0.856337151067286
"PA1679","hypothetical protein","NP_250370.1","883102","208964.PA1679","",8.02356478280336,7.92573105577814,8.02305458410691,8.65556996575819,8.69066270182222,8.13696483944474,7.96452199314599,7.70238328795333,8.14030665135161,0.0162666965085679,0.000773957398867181,7.93462337351469,7.99078347422947,8.6731163337902,4.581056940617,4.6134809898824,6.13281937364286,-0.0561601007147834,-0.738492960275517,-0.682332859560733,0.0561601007147834,0.738492960275517,0.682332859560733,0.606308807884253,0.000378546865572926,0.000610373393155106,0.606308807884253,0.000378546865572926,0.000610373393155106,0.790880953208679,0.0156757952019714,0.0125909366491364,0.790880953208679,0.0156757952019714,0.0125909366491364
"PA1680","hypothetical protein","NP_250371.1","883028","208964.PA1680","",7.3733611086503,7.32964103779425,7.35684122937648,7.48794124799471,7.3519113137756,7.33366602954895,7.34427213884335,7.49942148204859,7.38463194850403,0.00557475514212573,0.624150246874762,7.39245321681363,7.35328112527368,7.41992628088515,4.26803485469907,4.24541883710375,5.24668018911817,0.039172091539954,-0.0274730640715219,-0.066645155611476,-0.039172091539954,0.0274730640715219,0.066645155611476,0.54086224704445,0.698851517118392,0.360566625007861,0.54086224704445,0.698851517118392,0.360566625007861,0.748440052082208,0.825266454243447,0.554270076478874,0.748440052082208,0.825266454243447,0.554270076478874
NA,NA,NA,NA,NA,"",7.47020979249818,7.44149610401452,7.46997261024279,7.52592734213161,7.53009713655373,7.42505281444824,7.42168008792338,7.67982838413237,7.4955330339931,0.00798352220932945,0.687543720794172,7.508853762168,7.46055950225183,7.52801223934267,4.33523874089323,4.30735603693031,5.32310850329453,0.048294259916168,-0.0191584771746713,-0.0674527370908393,-0.048294259916168,0.0191584771746713,0.0674527370908393,0.529045935880168,0.820982539603347,0.435374754719099,0.529045935880168,0.820982539603347,0.435374754719099,0.740783690983644,0.901748240748015,0.619937006398841,0.740783690983644,0.901748240748015,0.619937006398841
"PA1682","MFS metabolite transporter","NP_250373.1","879440","208964.PA1682","GO:0005215, GO:0005488, GO:0005623, GO:0005886, GO:0005887, GO:0006810, GO:0006811, GO:0006812, GO:0008324, GO:0008643, GO:0015075, GO:0015077, GO:0015078, GO:0015144, GO:0015291, GO:0015293, GO:0015294, GO:0015295, GO:0015318, GO:0015672, GO:0015772, GO:0016020, GO:0016021, GO:0022804, GO:0022857, GO:0022890, GO:0030246, GO:0031224, GO:0031226, GO:0034219, GO:0034220, GO:0044425, GO:0044459, GO:0044464, GO:0051179, GO:0051234, GO:0055085, GO:0071702, GO:0071944, GO:0098655, GO:0098660, GO:0098662, GO:1902600",7.67459754466877,7.64250531134619,7.68848080157117,7.51648568765078,7.59938555815312,7.61324874423067,7.61821370494231,7.9950069160566,7.66849053357745,0.0159437070194187,0.336322475857277,7.74215645507653,7.66852788586205,7.55793562290195,4.46993611344663,4.4274266391906,5.34426753072534,0.0736285692144829,0.18422083217458,0.110592262960097,-0.0736285692144829,-0.18422083217458,-0.110592262960097,0.498109791831023,0.153774921614876,0.369110967188117,0.498109791831023,0.153774921614876,0.369110967188117,0.717615654648193,0.415229703182942,0.562682669031473,0.717615654648193,0.415229703182942,0.562682669031473
"PA1683","methylthioribulose-1-phosphate dehydratase","NP_250374.1","877627","208964.PA1683","GO:0003824, GO:0005622, GO:0005623, GO:0005737, GO:0006082, GO:0006520, GO:0006790, GO:0006807, GO:0008152, GO:0008652, GO:0009058, GO:0009987, GO:0016053, GO:0016829, GO:0016835, GO:0016836, GO:0017144, GO:0019752, GO:0043436, GO:0044237, GO:0044238, GO:0044249, GO:0044281, GO:0044283, GO:0044424, GO:0044464, GO:0046394, GO:0071704, GO:1901564, GO:1901566, GO:1901576",7.4982651103773,7.53589203593756,7.50761555061776,7.48597074360071,7.49440636897513,7.477401209565,7.49094418171859,7.53266228868207,7.50289468618427,0.0020267139677987,0.843368049227679,7.50033589332189,7.51392423231087,7.49018855628792,4.33032094702201,4.33816617819513,5.29636312051706,-0.0135883389889804,0.0101473370339731,0.0237356760229535,0.0135883389889804,-0.0101473370339731,-0.0237356760229535,0.722494510326952,0.812018566524915,0.581551209373168,0.722494510326952,0.812018566524915,0.581551209373168,0.859676872086397,0.897083672320699,0.735421071287993,0.859676872086397,0.897083672320699,0.735421071287993
"PA1684","acireductone dioxygenase","NP_250375.1","877764","208964.PA1684","GO:0003824, GO:0006082, GO:0006520, GO:0006790, GO:0006807, GO:0008152, GO:0009987, GO:0016491, GO:0019752, GO:0043436, GO:0044237, GO:0044238, GO:0044281, GO:0051213, GO:0055114, GO:0071704, GO:1901564",8.37162638165662,8.38604089246566,8.39639960575214,8.81128580882532,8.70626095094727,8.51329601056901,8.7934048717547,8.08901609724861,8.50841632740242,0.0382269013836435,0.168935962009535,8.46523899319078,8.38468895995814,8.75877337988629,4.88740801147321,4.84090242810312,6.19338805179381,0.0805500332326314,-0.293534386695518,-0.374084419928149,-0.0805500332326314,0.293534386695518,0.374084419928149,0.629259732609802,0.143793336094088,0.0740828758299463,0.629259732609802,0.143793336094088,0.0740828758299463,0.807783310128358,0.401766979852011,0.218546452940123,0.807783310128358,0.401766979852011,0.218546452940123
NA,NA,NA,NA,NA,"",7.80518708426813,7.77710099585472,7.75064697553498,7.84617036733169,7.79926680624163,7.76620153579401,7.74540927822694,7.84857366822198,7.79231958893426,0.00288998216593096,0.65606838317297,7.78672816074765,7.77764501855261,7.82271858678666,4.49566959971409,4.4904254451227,5.53149736003089,0.00908314219503481,-0.0359904260390138,-0.0450735682340486,-0.00908314219503481,0.0359904260390138,0.0450735682340486,0.841917352869032,0.487018259473689,0.388749866935015,0.841917352869032,0.487018259473689,0.388749866935015,0.920931565360568,0.68503531605057,0.58050942185748,0.920931565360568,0.68503531605057,0.58050942185748
NA,NA,NA,NA,NA,"",7.94235815409496,7.99922638877123,7.92559278039725,7.91323194390843,7.90952668227766,7.79789935216041,7.91971206053041,7.67035864055766,7.88473825033725,0.00651679926808574,0.109289745728508,7.79599001774949,7.95572577442115,7.91137931309304,4.5010169353473,4.59324041746089,5.59418996082706,-0.159735756671655,-0.115389295343553,0.0443464613281019,0.159735756671655,0.115389295343553,-0.0443464613281019,0.0456585712414431,0.161122446337405,0.566188438585622,0.0456585712414431,0.161122446337405,0.566188438585622,0.325412624396541,0.424114370978697,0.722510589532385,0.325412624396541,0.424114370978697,0.722510589532385
NA,NA,NA,NA,NA,"",7.10967359625273,7.1166932496905,7.09932928482266,7.07680692307734,7.05649571801339,7.03796983066257,7.09430564529861,7.1448962938461,7.09202131770799,0.00254060523586284,0.675484045628494,7.09239058993576,7.10856537692196,7.06665132054536,4.09479361629738,4.10413213391795,4.9968770690385,-0.0161747869862019,0.0257392693903968,0.0419140563765987,0.0161747869862019,-0.0257392693903968,-0.0419140563765987,0.705931264869196,0.593230678532247,0.392450605600026,0.705931264869196,0.593230678532247,0.392450605600026,0.849472877045324,0.756881897349295,0.583778816779385,0.849472877045324,0.756881897349295,0.583778816779385
"PA1688","hypothetical protein","NP_250379.1","877831","208964.PA1688","",7.2676446764028,7.30670189792775,7.27114620908734,7.25197211846585,7.25261384515484,7.24300740710545,7.26839408193356,7.26921959382326,7.26633747873761,0.00187275721391735,0.731009157125329,7.26020702762076,7.28183092780596,7.25229298181034,4.19168248176926,4.20416704636212,5.1281455465897,-0.0216239001852054,0.00791404581041455,0.02953794599562,0.0216239001852054,-0.00791404581041455,-0.02953794599562,0.559782806706567,0.846884684474826,0.478859011546194,0.559782806706567,0.846884684474826,0.478859011546194,0.758913949282858,0.916233791021799,0.655610326935562,0.758913949282858,0.916233791021799,0.655610326935562
"PA1689","hypothetical protein","NP_250380.1","879257","208964.PA1689","",7.43664351247056,7.47507504259102,7.46061697169267,7.39374609653373,7.40439775198782,7.39314271854141,7.41427224076887,7.45240071999224,7.42878688182229,0.00204827929362137,0.386930702819591,7.41993855976751,7.45744517558475,7.39907192426077,4.28390352485225,4.30555797959073,5.23193393213179,-0.037506615817243,0.0208666355067342,0.0583732513239772,0.037506615817243,-0.0208666355067342,-0.0583732513239772,0.343712461379783,0.628932537316959,0.200327960766033,0.343712461379783,0.628932537316959,0.200327960766033,0.617900137000794,0.781798084581498,0.389129838060407,0.617900137000794,0.781798084581498,0.389129838060407
